PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS14731571,18/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/10/2019,25,0,
LS05786663,18/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/12/2019,75,0,
LS05786674,18/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS05786685,18/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/10/2019,25,0,
LS05786696,18/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/10/2019,25,0,
LS05786721,18/10/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,86 BEYOND THE BAY MARKINGS                        ,50,18/10/2019,0,0,
LS06759065,18/10/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,18/10/2019,25,0,
LS06759076,18/10/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,18/10/2019,0,0,
LS07148726,18/10/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,18/10/2019,25,0,
LS07148726,18/10/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,28/10/2019,25,0,
LS07148726,18/10/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,29/10/2019,25,0,
LS07572456,18/10/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/11/2019,25,0,
LS07572467,18/10/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,50,0,
LS07572467,18/10/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,50,0,
LS07572478,18/10/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,0,0,
LS14466732,18/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/10/2019,25,0,
LS14648037,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,25,0,
LS14648048,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,25,0,
LS14648048,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS14648059,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,25,0,
LS14648059,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS1464806A,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,0,0,
LS14648081,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/11/2019,25,0,
LS14648081,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/11/2019,25,0,
LS14648092,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,0,0,
LS14648106,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,50,0,
LS14648106,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/11/2019,50,0,
LS14648117,18/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,25,0,
LS14731458,18/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/10/2019,25,0,
LS14731469,18/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,50,0,
LS14731469,18/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/11/2019,50,0,
LS1473147A,18/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/11/2019,25,0,
LS14731505,18/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,25,50,
LS14731527,18/10/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,25,0,
LS14731527,18/10/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/11/2019,25,0,
LS14731527,18/10/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/11/2019,25,0,
LS1473155A,18/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/10/2019,0,0,
LS14731571,18/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/10/2019,25,0,
LS14731571,18/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/10/2019,25,0,
LS06439654,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,25,0,
LS06439665,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/10/2019,25,0,
LS06439701,19/10/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/10/2019,25,0,
LS06665937,19/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS06665937,19/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/10/2019,25,0,
LS06665937,19/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/10/2019,25,0,
LS06665948,19/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/10/2019,25,0,
LS06665959,19/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,0,83,
LS06666033,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS06666033,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/11/2019,25,0,
LS06666044,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,0,83,
LS06666077,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,25,0,
LS06666088,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,0,0,
LS06666099,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,25,0,
LS06666099,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/10/2019,25,0,
LS06873876,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/10/2019,25,0,
LS06873876,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/10/2019,25,0,
LS06873887,19/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,31/10/2019,25,0,
LS06873887,19/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/11/2019,25,0,
LS06873898,19/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,31/10/2019,25,0,
LS06873901,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,0,0,
LS06873901,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,0,0,
LS06873912,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,0,0,
LS06873912,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,0,0,
LS06873923,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS08557141,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,25,50,
LS08557152,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,50,0,
LS11553841,19/10/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/10/2019,25,0,
LS11553841,19/10/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/11/2019,25,0,
LS11553852,19/10/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/10/2019,25,0,
LS11788980,19/10/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,25,0,
LS11788991,19/10/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/11/2019,0,0,
LS1178900A,19/10/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,25,0,
LS11789010,19/10/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/11/2019,25,0,
LS14466754,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS14466754,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/11/2019,25,0,
LS14731695,19/10/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,25,0,
LS14862660,19/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/10/2019,0,83,
LS15613027,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,0,0,
LS15613038,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,50,0,
LS15613038,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/12/2019,50,0,
LS15613049,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS15613049,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/10/2019,25,0,
LS05248005,19/10/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,19/10/2019,0,0,
LS05248005,19/10/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,01/11/2019,0,0,
LS06439654,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,25,0,
LS06439665,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,25,0,
LS06439665,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/10/2019,25,0,
LS06439698,19/10/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/10/2019,0,0,
LS06439698,19/10/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/11/2019,0,0,
LS06439701,19/10/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/10/2019,25,0,
LS06665926,19/10/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/10/2019,25,0,
LS06665926,19/10/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/10/2019,25,0,
LS06665948,19/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS06665948,19/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/10/2019,25,0,
LS06665959,19/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/12/2019,0,83,
LS06666033,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/11/2019,25,0,
LS06666044,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/12/2019,0,83,
LS06666077,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,25,0,
LS06666088,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/11/2019,0,0,
LS06873876,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS06873887,19/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/10/2019,25,0,
LS06873898,19/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/10/2019,25,0,
LS06873923,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/10/2019,25,0,
LS08557072,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS08557072,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/11/2019,25,0,
LS08557152,19/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/12/2019,50,0,
LS11553852,19/10/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,25/10/2019,25,0,
LS11553852,19/10/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/10/2019,25,0,
LS11788980,19/10/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2019,25,0,
LS11788991,19/10/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,0,0,
LS1178900A,19/10/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2019,25,0,
LS11789010,19/10/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2019,25,0,
LS14466743,19/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS14731684,19/10/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,0,0,
LS14731684,19/10/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/11/2019,0,0,
LS14731695,19/10/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/10/2019,25,0,
LS14731695,19/10/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/11/2019,25,0,
LS14862660,19/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/12/2019,0,83,
LS15613027,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/12/2019,0,0,
LS15613049,19/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/10/2019,25,0,
LS05786867,20/10/2019,KIRKSTALL LEISURE CENTRE - CP,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,22/10/2019,35,0,
LS05786878,20/10/2019,KIRKSTALL LEISURE CENTRE - CP,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,20/10/2019,35,0,
LS05786878,20/10/2019,KIRKSTALL LEISURE CENTRE - CP,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,31/10/2019,35,0,
LS06439756,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/10/2019,25,0,
LS06439767,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/12/2019,50,0,
LS06439778,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS06439778,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/10/2019,25,0,
LS06439789,20/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/11/2019,50,0,
LS06439814,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2019,0,0,
LS06439825,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2019,0,0,
LS06439825,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,0,0,
LS06439858,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2019,0,0,
LS06439858,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,0,0,
LS06439869,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2019,0,0,
LS06439869,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,0,0,
LS06439927,20/10/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/10/2019,25,0,
LS06439927,20/10/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/11/2019,25,0,
LS06439927,20/10/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,05/11/2019,25,0,
LS08557232,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS08557243,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,0,0,
LS08557254,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/11/2019,25,0,
LS08557287,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,0,83,
LS08557298,20/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS08557301,20/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS08557356,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,0,0,
LS08557367,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2019,0,0,
LS08557367,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,0,0,
LS08557458,20/10/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS08557458,20/10/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/12/2019,25,0,
LS08557673,20/10/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/10/2019,25,0,
LS08557684,20/10/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/11/2019,0,0,
LS08557695,20/10/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS08557695,20/10/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/10/2019,25,0,
LS14466856,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/10/2019,0,0,
LS14466867,20/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/10/2019,0,75,
LS14466878,20/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/10/2019,25,0,
LS14466878,20/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/10/2019,25,0,
LS14466889,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS1446689A,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,0,0,
LS14466903,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS14466903,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/10/2019,25,0,
LS14466914,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/10/2019,25,0,
LS14466925,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS14466925,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/10/2019,25,0,
LS14466925,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/10/2019,25,0,
LS14466936,20/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/10/2019,0,0,
LS05786867,20/10/2019,KIRKSTALL LEISURE CENTRE - CP,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,20/10/2019,35,0,
LS05786867,20/10/2019,KIRKSTALL LEISURE CENTRE - CP,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,23/10/2019,35,0,
LS06439756,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS06439756,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,25,0,
LS06439767,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,50,0,
LS06439778,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/10/2019,25,0,
LS06439789,20/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,50,0,
LS06439814,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,0,0,
LS06439836,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2019,25,0,
LS06439836,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,25,0,
LS06439836,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2019,25,0,
LS06439847,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2019,25,0,
LS06439847,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,25,0,
LS06439847,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2019,25,0,
LS08557232,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/10/2019,25,0,
LS08557243,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,0,0,
LS08557254,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS08557265,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS08557265,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,25,0,
LS08557276,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,0,0,
LS08557276,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/10/2019,0,0,
LS08557287,20/10/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/12/2019,0,83,
LS08557298,20/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,25,0,
LS08557301,20/10/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/10/2019,25,0,
LS08557356,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2019,0,0,
LS08557378,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2019,0,0,
LS08557378,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,0,0,
LS08557389,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2019,0,0,
LS08557389,20/10/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2019,0,0,
LS08557458,20/10/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/11/2019,25,0,
LS08557673,20/10/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/11/2019,25,0,
LS08557684,20/10/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/10/2019,0,0,
LS08557695,20/10/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/10/2019,25,0,
LS08557709,20/10/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/10/2019,25,0,
LS08557709,20/10/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,05/11/2019,25,0,
LS14466834,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,0,83,
LS14466834,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/12/2019,0,83,
LS14466856,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/10/2019,0,0,
LS14466878,20/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/10/2019,25,0,
LS14466889,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/10/2019,25,0,
LS1446689A,20/10/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/11/2019,0,0,
